 Total number of samples:           6
--------------------------------------------------------------------------------
      Name       lat       lon      XUTM      YUTM Elev.meas  Elev.dem  Elev.flt     FTage       MTL
--------------------------------------------------------------------------------
Sample5       37.12380000  -119.04410000    318408.8   4110561.5      2818      2818      2059      81.1      15.2
Sample32      37.04150000  -119.01550000    320756.0   4101375.7      2499      2499      1784      81.1      15.1
Sample42      37.20320000  -119.04000000    318962.6   4119363.6      2832      2832      2264      79.6      14.8
Sample38      37.15570000  -119.18640000    305847.2   4114382.9      2289      2289      2530      82.7      15.4
Sample46      37.07410000  -119.12070000    311479.8   4105196.4      2365      2365      2279      82.4      15.3
Sample5       37.12380000  -119.04410000    318408.8   4110561.5      2818      2818      2059      81.1      15.2
--------------------------------------------------------------------------------
 Model with lowest misfit
    0.4101087500E+05     260.8     404.7     441.7     500.0     106.8     128.5      10.0       1.0
--------------------------------------------------------------------------------
 List of models
--------------------------------------------------------------------------------
    Misfit        t1        t2        t3        T1        T2        T3        T4
    0.9999999778E+22     395.0     488.2     337.7      48.3     144.7     125.1       6.1
    0.4669202344E+05      54.7     207.8     481.6      58.2      23.7      92.3      16.3
    0.9999999778E+22     361.0     315.9     430.4     129.0       2.4     143.0      15.1
    0.9999999778E+22     212.4      90.9     246.6     135.5     142.4      65.0       6.2
    0.9999999778E+22     105.5      29.1     182.7      32.1      77.4     141.9       3.6
    0.5093530469E+05     106.1     137.4     205.2       3.5     121.4      70.7       8.1
    0.9999999778E+22     195.4      91.5     152.6      73.1     106.3      10.3      17.5
    0.5224607812E+05      22.7     103.2     246.2      76.9     149.0      30.7      12.2
            Infinity      13.0     134.2     447.3      35.6      48.6      19.2       5.0
    0.9999999778E+22     165.0     111.5     488.3      90.3      31.9       4.0      17.6
    0.9999999778E+22     106.9      54.1     207.3      64.8     116.1      33.6       9.4
    0.9999999778E+22     317.5     253.5     423.0      11.4     105.8     146.5       0.6
    0.9999999778E+22     242.1     214.6     416.3      60.8      95.0      66.2       7.7
    0.9999999778E+22     315.3     470.7     276.0      61.1      10.8      54.6      14.9
    0.9999999778E+22     299.0     233.2      42.7       4.3      63.8     126.9       1.5
    0.9999999778E+22     498.4     188.9     294.8     142.6     129.8      91.4       4.6
    0.4280529688E+05      17.8     243.3     412.1       6.8      47.8      97.9       1.0
    0.9999999778E+22     180.8     398.0     139.8      19.4      87.0     137.6      13.6
    0.9999999778E+22     294.5     416.8      97.6     124.7      29.0      24.4      11.5
    0.9999999778E+22     160.8     484.1     249.3      68.2      80.7      86.5       7.0
    0.9999999778E+22     280.2     306.2     269.2     118.9      46.2     115.1       0.5
    0.9999999778E+22     363.9     270.9     218.6     144.1     141.4      43.2      11.4
    0.9999999778E+22     131.5     385.7     186.6      54.5     121.4      19.5      10.0
    0.9999999778E+22     185.0       8.6     483.6      33.5      86.0     132.2       4.1
    0.9999999778E+22     265.1     261.1     146.9     135.3      59.7     115.7      18.0
    0.9999999778E+22     204.4     471.8     143.9      20.5     119.6      83.1      17.1
    0.9999999778E+22      35.2     323.2     115.6      42.3      71.0      12.0       5.9
    0.9999999778E+22     137.6     441.4     158.7     139.2     106.0      94.9      15.4
    0.9999999778E+22     438.6     297.7      82.3      34.2     104.3     134.4       0.5
    0.9999999778E+22     239.8     429.4     122.2      61.1      24.4     149.7       4.3
    0.9999999778E+22     182.3     160.8     465.8       2.9      28.0     141.0       8.3
